dataset,site,image,url,catami_substrate,partition,longitude,latitude
Bay_of_Fundy_2019,BoF_002,20170413_BoF_002_4K_190332_007,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_002/20170413_BoF_002_4K_190332_007.tif,[3],train,-65.720515,44.87966833
Bay_of_Fundy_2019,BoF_002,20170413_BoF_002_4K_190353_008,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_002/20170413_BoF_002_4K_190353_008.tif,[3],train,-65.72058167,44.87959667
Bay_of_Fundy_2019,BoF_002,20170413_BoF_002_4K_190414_009,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_002/20170413_BoF_002_4K_190414_009.tif,[3],train,-65.72066333,44.87956333
Bay_of_Fundy_2019,BoF_002,20170413_BoF_002_4K_190440_010,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_002/20170413_BoF_002_4K_190440_010.tif,[3],train,-65.72077,44.87952667
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175011_026,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175011_026.tif,[4],train,-65.65711333,44.88289833
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175026_027,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175026_027.tif,[4],train,-65.65703167,44.88294
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175044_028,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175044_028.tif,[4],train,-65.65693,44.882985
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175104_029,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175104_029.tif,[4],train,-65.65683333,44.88303333
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175122_030,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175122_030.tif,[4],train,-65.65673667,44.88307667
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175136_031,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175136_031.tif,[4],train,-65.656645,44.88309667
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175154_032,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175154_032.tif,[4],train,-65.65655,44.88313833
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175217_033,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175217_033.tif,[4],train,-65.65645833,44.88318333
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175236_034,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175236_034.tif,[4],train,-65.65635667,44.88322
Bay_of_Fundy_2019,BoF_003,20170413_BoF_003_4K_175254_035,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_003/20170413_BoF_003_4K_175254_035.tif,[4],train,-65.65626,44.88325333
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200652_024,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200652_024.tiff,[1],train,-65.78581,44.83261333
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200704_025,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200704_025.tiff,[1],train,-65.78591333,44.83256667
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200718_026,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200718_026.tiff,[1],train,-65.78601833,44.83253
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200732_027,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200732_027.tiff,[1],train,-65.78612,44.83248833
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200748_028,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200748_028.tiff,[1],train,-65.78622167,44.83244833
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200802_029,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200802_029.tiff,[1],train,-65.78632167,44.83239833
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200815_030,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200815_030.tiff,[1],train,-65.78644333,44.832365
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200828_031,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200828_031.tiff,[1],train,-65.78654333,44.83233333
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200842_032,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200842_032.tiff,[1],train,-65.78664833,44.83229
Bay_of_Fundy_2019,BoF_005,20170413_BoF_005_4K_200857_033,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_005/20170413_BoF_005_4K_200857_033.tiff,[1],train,-65.78675,44.832245
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210041_009,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210041_009.tif,[1],train,-65.7204,44.834485
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210053_010,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210053_010.tif,[1],train,-65.72050833,44.83445167
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210103_011,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210103_011.tif,[1],train,-65.72060167,44.83441
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210114_012,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210114_012.tif,[1],train,-65.72070167,44.83436667
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210127_013,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210127_013.tif,[1],train,-65.72081667,44.83432667
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210139_014,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210139_014.tif,[1],train,-65.72093,44.83428333
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210154_015,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210154_015.tif,[1],train,-65.72105,44.83426333
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210208_016,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210208_016.tif,[1],train,-65.72115333,44.83424
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210224_017,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210224_017.tif,[1],train,-65.72126333,44.83421167
Bay_of_Fundy_2019,BoF_006,20170413_BoF_006_4K_210233_018,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_006/20170413_BoF_006_4K_210233_018.tif,[1],train,-65.72136167,44.834175
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220037_008,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220037_008.tif,[1],test,-65.65919333,44.83571167
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220055_009,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220055_009.tif,[1],test,-65.659295,44.83568167
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220110_010,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220110_010.tif,[1],test,-65.65939,44.83565667
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220127_011,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220127_011.tif,[1],test,-65.65946833,44.835605
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220141_012,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220141_012.tif,[1],test,-65.65957833,44.83557
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220200_013,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220200_013.tif,[1],test,-65.65968,44.83552833
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220217_014,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220217_014.tif,[1],test,-65.65978,44.83548
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220229_015,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220229_015.tif,[1],test,-65.65983667,44.835445
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220239_016,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220239_016.tif,[1],test,-65.65991,44.83542167
Bay_of_Fundy_2019,BoF_007,20170413_BoF_007_4K_220254_017,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_007/20170413_BoF_007_4K_220254_017.tif,[1],test,-65.65999833,44.83538167
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172446_021,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172446_021.tif,[3],train,-65.895155,44.76302333
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172500_022,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172500_022.tif,[3],train,-65.89504167,44.76304333
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172515_023,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172515_023.tif,[3],train,-65.89493667,44.763065
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172531_024,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172531_024.tif,[3],train,-65.89482167,44.7631
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172548_025,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172548_025.tif,[3],train,-65.894715,44.76313333
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172604_026,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172604_026.tif,[3],train,-65.8946,44.76315333
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172619_027,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172619_027.tif,[3],train,-65.89448167,44.76317333
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172635_028,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172635_028.tif,[3],train,-65.894375,44.763205
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172651_029,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172651_029.tif,[3],train,-65.894265,44.76322
Bay_of_Fundy_2019,BoF_008,20170414_BoF_008_4K_172707_030,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_008/20170414_BoF_008_4K_172707_030.tif,[3],train,-65.89415,44.76324
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_180943_008,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_180943_008.tif,[3],train,-65.841175,44.787855
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_181014_009,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_181014_009.tif,[3],train,-65.84108167,44.787865
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_181048_010,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_181048_010.tif,[3],train,-65.84099667,44.78787333
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_181121_011,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_181121_011.tif,[3],train,-65.84090667,44.78791
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_181157_012,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_181157_012.tif,[3],train,-65.840815,44.78792
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_181241_013,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_181241_013.tif,[3],train,-65.84076833,44.78794833
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_181316_014,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_181316_014.tif,[3],train,-65.840705,44.787975
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_181351_015,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_181351_015.tif,[3],train,-65.84063,44.78797667
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_181436_016,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_181436_016.tif,[3],train,-65.84055333,44.78799667
Bay_of_Fundy_2019,BoF_009,20170414_BoF_009_4K_181516_017,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_009/20170414_BoF_009_4K_181516_017.tif,[3],train,-65.84049167,44.78800667
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_184839_004,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_184839_004.tif,[3],train,-65.78019333,44.78913833
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_184908_005,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_184908_005.tif,[3],train,-65.78024,44.78918833
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_184952_006,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_184952_006.tif,[3],train,-65.78028667,44.78917333
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_185037_007,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_185037_007.tif,[3],train,-65.78034833,44.78919333
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_185126_008,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_185126_008.tif,[3],train,-65.78041833,44.78920667
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_185224_009,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_185224_009.tif,[3],train,-65.78049333,44.78924167
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_185313_010,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_185313_010.tif,[3],train,-65.78054333,44.78925167
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_185414_011,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_185414_011.tif,[3],train,-65.78062,44.78925833
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_185504_012,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_185504_012.tif,[3],train,-65.78070333,44.789255
Bay_of_Fundy_2019,BoF_010,20170414_BoF_010_4K_185512_013,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_010/20170414_BoF_010_4K_185512_013.tif,[3],train,-65.78071333,44.789265
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195130_014,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195130_014.tif,[1],train,-65.72080667,44.788185
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195152_015,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195152_015.tif,[1],train,-65.72086667,44.78811333
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195216_016,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195216_016.tif,[1],train,-65.72095333,44.78805333
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195234_017,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195234_017.tif,[1],train,-65.72104833,44.788
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195259_018,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195259_018.tif,[1],train,-65.72112,44.78794167
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195324_019,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195324_019.tif,[1],train,-65.72119167,44.78788167
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195350_020,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195350_020.tif,[1],train,-65.72126333,44.78781667
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195415_021,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195415_021.tif,[1],train,-65.72132833,44.78774333
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195439_022,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195439_022.tif,[1],train,-65.72141167,44.78768833
Bay_of_Fundy_2019,BoF_011,20170414_BoF_011_4K_195504_023,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_011/20170414_BoF_011_4K_195504_023.tif,[1],train,-65.72149833,44.78763667
Bay_of_Fundy_2019,BoF_013,20170612_BoF_013_4K_225948_014,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_013/20170612_BoF_013_4K_225948_014.tif,[3],test,-65.96979667,44.73873333
Bay_of_Fundy_2019,BoF_013,20170612_BoF_013_4K_230009_015,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_013/20170612_BoF_013_4K_230009_015.tif,[3],test,-65.96985667,44.73870833
Bay_of_Fundy_2019,BoF_013,20170612_BoF_013_4K_230027_016,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_013/20170612_BoF_013_4K_230027_016.tif,[3],test,-65.96989667,44.738695
Bay_of_Fundy_2019,BoF_013,20170612_BoF_013_4K_230053_017,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_013/20170612_BoF_013_4K_230053_017.tif,[3],test,-65.969955,44.73867333
Bay_of_Fundy_2019,BoF_013,20170612_BoF_013_4K_230120_018,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_013/20170612_BoF_013_4K_230120_018.tif,[3],test,-65.97001333,44.738645
Bay_of_Fundy_2019,BoF_013,20170612_BoF_013_4K_230149_019,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/Bay_of_Fundy_2019/BoF_013/20170612_BoF_013_4K_230149_019.tif,[3],test,-65.970065,44.73861
