dataset,site,image,url,substrate,partition,longitude,latitude
German_Bank_2010,HP02,HP02_257193212,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193212.JPG,[0],train,-66.54024339,43.61923178
German_Bank_2010,HP02,HP02_257193228,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193228.JPG,[0],train,-66.54007198,43.61927312
German_Bank_2010,HP02,HP02_257193244,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193244.JPG,[0],train,-66.53987651,43.61931371
German_Bank_2010,HP02,HP02_257193300,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193300.JPG,[0],train,-66.5395941,43.61935684
German_Bank_2010,HP02,HP02_257193316,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193316.JPG,[0],train,-66.53924918,43.61939742
German_Bank_2010,HP02,HP02_257193332,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193332.JPG,[0],train,-66.53887186,43.61944199
German_Bank_2010,HP02,HP02_257193348,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193348.JPG,[0],train,-66.53846132,43.61949757
German_Bank_2010,HP02,HP02_257193404,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193404.JPG,[0],train,-66.53805822,43.61955234
German_Bank_2010,HP02,HP02_257193420,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193420.JPG,[0],train,-66.53764625,43.61960548
German_Bank_2010,HP02,HP02_257193435,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193435.JPG,[0],train,-66.53726259,43.61965409
German_Bank_2010,HP02,HP02_257193451,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193451.JPG,[0],train,-66.53683746,43.61970655
German_Bank_2010,HP02,HP02_257193507,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193507.JPG,[0],train,-66.53643585,43.61975623
German_Bank_2010,HP02,HP02_257193523,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193523.JPG,[0],train,-66.53604706,43.61980005
German_Bank_2010,HP02,HP02_257193539,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193539.JPG,[0],train,-66.53569323,43.61982969
German_Bank_2010,HP02,HP02_257193555,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193555.JPG,[0],train,-66.53533109,43.61984794
German_Bank_2010,HP02,HP02_257193611,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193611.JPG,[0],train,-66.53497923,43.61985757
German_Bank_2010,HP02,HP02_257193627,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193627.JPG,[0],train,-66.53461077,43.61986223
German_Bank_2010,HP02,HP02_257193642,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193642.JPG,[0],train,-66.53430982,43.6198639
German_Bank_2010,HP02,HP02_257193658,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193658.JPG,[0],train,-66.534055,43.61986646
German_Bank_2010,HP02,HP02_257193714,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193714.JPG,[0],train,-66.53384319,43.61987187
German_Bank_2010,HP02,HP02_257193730,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193730.JPG,[0],train,-66.53366128,43.61988044
German_Bank_2010,HP02,HP02_257193746,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193746.JPG,[0],train,-66.53345618,43.61989368
German_Bank_2010,HP02,HP02_257193802,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193802.JPG,[0],train,-66.53321127,43.6199117
German_Bank_2010,HP02,HP02_257193818,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193818.JPG,[0],train,-66.5329592,43.61992854
German_Bank_2010,HP02,HP02_257193834,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193834.JPG,[0],train,-66.53266919,43.61994589
German_Bank_2010,HP02,HP02_257193850,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193850.JPG,[0],train,-66.53237041,43.61996058
German_Bank_2010,HP02,HP02_257193905,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193905.JPG,[0],train,-66.53208479,43.61997048
German_Bank_2010,HP02,HP02_257193921,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193921.JPG,[0],train,-66.53176058,43.61997567
German_Bank_2010,HP02,HP02_257193937,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193937.JPG,[0],train,-66.53142358,43.6199776
German_Bank_2010,HP02,HP02_257193953,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257193953.JPG,[0],train,-66.53109488,43.61997655
German_Bank_2010,HP02,HP02_257194009,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194009.JPG,[0],train,-66.53075351,43.61997287
German_Bank_2010,HP02,HP02_257194025,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194025.JPG,[0],train,-66.53041354,43.61996644
German_Bank_2010,HP02,HP02_257194041,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194041.JPG,[0],train,-66.53007845,43.61995685
German_Bank_2010,HP02,HP02_257194056,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194056.JPG,[0],train,-66.52976526,43.61994567
German_Bank_2010,HP02,HP02_257194112,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194112.JPG,[0],train,-66.52942348,43.61993356
German_Bank_2010,HP02,HP02_257194128,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194128.JPG,[0],train,-66.52907881,43.61992165
German_Bank_2010,HP02,HP02_257194144,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194144.JPG,[0],train,-66.52875437,43.6199104
German_Bank_2010,HP02,HP02_257194200,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194200.JPG,[0],train,-66.52843103,43.61989918
German_Bank_2010,HP02,HP02_257194216,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194216.JPG,[0],train,-66.528116,43.61988759
German_Bank_2010,HP02,HP02_257194232,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194232.JPG,[0],train,-66.52778435,43.61987435
German_Bank_2010,HP02,HP02_257194247,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194247.JPG,[0],train,-66.52748266,43.619861
German_Bank_2010,HP02,HP02_257194303,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194303.JPG,[0],train,-66.52715742,43.61984575
German_Bank_2010,HP02,HP02_257194319,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194319.JPG,[0],train,-66.52681952,43.6198294
German_Bank_2010,HP02,HP02_257194335,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194335.JPG,[0],train,-66.5264865,43.61981329
German_Bank_2010,HP02,HP02_257194351,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194351.JPG,[0],dropped,-66.52616172,43.61979676
German_Bank_2010,HP02,HP02_257194407,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194407.JPG,[0],test,-66.52584895,43.61977988
German_Bank_2010,HP02,HP02_257194423,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194423.JPG,[0],test,-66.52552447,43.61975951
German_Bank_2010,HP02,HP02_257194439,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194439.JPG,[0],test,-66.52518772,43.61973562
German_Bank_2010,HP02,HP02_257194454,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194454.JPG,[0],test,-66.52490544,43.61971453
German_Bank_2010,HP02,HP02_257194510,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP02/HP02_257194510.JPG,[0],test,-66.52458685,43.61969001
German_Bank_2010,HP03,HP03_258110053,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110053.JPG,[3],test,-66.20708632,43.63187499
German_Bank_2010,HP03,HP03_258110109,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110109.JPG,[3],test,-66.20715577,43.63180107
German_Bank_2010,HP03,HP03_258110120,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110120.JPG,[3],test,-66.20720883,43.63173742
German_Bank_2010,HP03,HP03_258110125,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110125.JPG,[3],test,-66.20723875,43.63169977
German_Bank_2010,HP03,HP03_258110140,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110140.JPG,[3],test,-66.20732005,43.63159517
German_Bank_2010,HP03,HP03_258110155,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110155.JPG,[3],test,-66.2073952,43.63149506
German_Bank_2010,HP03,HP03_258110211,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110211.JPG,[3],test,-66.20750044,43.63134601
German_Bank_2010,HP03,HP03_258110222,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110222.JPG,[3],test,-66.20756413,43.63124554
German_Bank_2010,HP03,HP03_258110227,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110227.JPG,[3],test,-66.20759447,43.63119362
German_Bank_2010,HP03,HP03_258110241,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110241.JPG,[3],test,-66.20766698,43.63105976
German_Bank_2010,HP03,HP03_258110258,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110258.JPG,[3],test,-66.20775115,43.63089153
German_Bank_2010,HP03,HP03_258110314,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110314.JPG,[3],test,-66.20783111,43.63072809
German_Bank_2010,HP03,HP03_258110321,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110321.JPG,[3],test,-66.20786746,43.63065352
German_Bank_2010,HP03,HP03_258110326,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110326.JPG,[3],test,-66.20789248,43.63060166
German_Bank_2010,HP03,HP03_258110330,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110330.JPG,[3],test,-66.20791244,43.63056066
German_Bank_2010,HP03,HP03_258110337,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110337.JPG,[3],test,-66.20794856,43.63048573
German_Bank_2010,HP03,HP03_258110345,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110345.JPG,[3],test,-66.20798762,43.63040424
German_Bank_2010,HP03,HP03_258110400,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110400.JPG,[3],test,-66.20805849,43.63025271
German_Bank_2010,HP03,HP03_258110411,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110411.JPG,[3],dropped,-66.2081093,43.63014105
German_Bank_2010,HP03,HP03_258110417,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110417.JPG,[3],dropped,-66.20813833,43.63007625
German_Bank_2010,HP03,HP03_258110420,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110420.JPG,[3],dropped,-66.20815233,43.63004516
German_Bank_2010,HP03,HP03_258110432,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110432.JPG,[3],dropped,-66.20820932,43.62991835
German_Bank_2010,HP03,HP03_258110447,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110447.JPG,[3],train,-66.20828237,43.62975831
German_Bank_2010,HP03,HP03_258110455,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110455.JPG,[3],train,-66.20832104,43.62967575
German_Bank_2010,HP03,HP03_258110503,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110503.JPG,[3],train,-66.20836163,43.62959057
German_Bank_2010,HP03,HP03_258110519,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110519.JPG,[3],train,-66.2084464,43.6294153
German_Bank_2010,HP03,HP03_258110535,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110535.JPG,[3],train,-66.20852697,43.62924862
German_Bank_2010,HP03,HP03_258110543,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110543.JPG,[3],train,-66.20856977,43.62916015
German_Bank_2010,HP03,HP03_258110551,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110551.JPG,[3],train,-66.20861251,43.62907034
German_Bank_2010,HP03,HP03_258110607,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110607.JPG,[3],train,-66.20869184,43.62889941
German_Bank_2010,HP03,HP03_258110623,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110623.JPG,[3],train,-66.20876804,43.62873028
German_Bank_2010,HP03,HP03_258110639,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110639.JPG,[3],train,-66.20884263,43.62856036
German_Bank_2010,HP03,HP03_258110655,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110655.JPG,[3],train,-66.20891546,43.62839629
German_Bank_2010,HP03,HP03_258110710,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110710.JPG,[3],train,-66.20898832,43.62823682
German_Bank_2010,HP03,HP03_258110726,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110726.JPG,[3],train,-66.20907035,43.62806241
German_Bank_2010,HP03,HP03_258110733,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110733.JPG,[3],train,-66.20910528,43.62798917
German_Bank_2010,HP03,HP03_258110740,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110740.JPG,[3],train,-66.2091428,43.62791066
German_Bank_2010,HP03,HP03_258110746,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/HP03/HP03_258110746.JPG,[3],train,-66.20917486,43.6278434
